,bedroomcnt,bathroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,yearbuilt,taxamount,fips
396,4.0,2.0,1503.0,522853.0,1962.0,6254.06,6059.0
397,5.0,4.0,3103.0,955350.0,1965.0,10399.08,6059.0
398,4.0,3.0,2354.0,161583.0,1960.0,2024.25,6037.0
399,4.0,2.5,1550.0,994464.0,1955.0,10801.82,6059.0
400,3.0,2.0,1218.0,300854.0,1955.0,4264.4,6037.0
401,4.0,2.0,1890.0,75753.0,1964.0,1354.12,6037.0
402,3.0,2.0,1256.0,522300.0,1953.0,6419.6,6037.0
403,4.0,2.0,1610.0,457966.0,1975.0,4824.72,6111.0
404,3.0,1.5,2287.0,983755.0,1962.0,10544.42,6111.0
405,3.0,2.0,1251.0,421527.0,1959.0,4905.88,6059.0
406,4.0,2.0,1678.0,607000.0,1964.0,6898.46,6059.0
407,2.0,1.0,1112.0,305738.0,1947.0,4181.16,6059.0
408,3.0,2.0,2206.0,992041.0,1950.0,12152.05,6037.0
409,3.0,2.0,1892.0,434577.0,1987.0,4485.1,6059.0
410,3.0,3.0,1952.0,391152.0,1948.0,4760.19,6037.0
411,2.0,1.0,750.0,1048509.0,1930.0,11482.76,6059.0
412,4.0,2.0,1587.0,493254.0,1991.0,5757.32,6059.0
413,4.0,2.5,2639.0,404170.0,1990.0,4037.8,6059.0
414,2.0,1.0,1035.0,150967.0,1929.0,2084.41,6037.0
415,2.0,3.5,2195.0,432186.0,1990.0,4399.74,6059.0
416,2.0,1.0,1415.0,512000.0,1950.0,6158.97,6037.0
417,4.0,5.0,3726.0,296335.0,1961.0,4179.79,6037.0
418,4.0,2.0,2168.0,532922.0,1963.0,6585.28,6037.0
419,3.0,2.0,1749.0,363533.0,1978.0,4179.82,6059.0
420,3.0,2.0,964.0,189430.0,1955.0,4576.32,6037.0
421,4.0,2.0,1884.0,473585.0,1972.0,5622.84,6059.0
422,3.0,2.0,1406.0,311853.0,1975.0,3747.86,6059.0
423,4.0,2.5,1912.0,271854.0,1996.0,2981.7,6059.0
424,4.0,2.0,1555.0,212817.0,1946.0,3041.45,6037.0
425,4.0,3.0,2367.0,636200.0,1969.0,6713.1,6059.0
426,2.0,2.0,1220.0,695445.0,2014.0,8370.77,6037.0
427,3.0,2.0,1511.0,321585.0,1969.0,3847.66,6037.0
428,2.0,1.0,785.0,439094.0,1925.0,5332.12,6037.0
429,4.0,3.5,3969.0,599952.0,1975.0,6875.66,6059.0
430,3.0,2.0,1303.0,119979.0,1961.0,1564.12,6037.0
431,5.0,3.0,3020.0,288404.0,1977.0,3605.78,6059.0
432,7.0,5.0,3407.0,763327.0,2007.0,7892.38,6059.0
433,3.0,2.0,2096.0,105370.0,1927.0,1207.97,6037.0
434,2.0,3.0,2099.0,488661.0,1949.0,5390.51,6037.0
435,3.0,2.0,1370.0,173629.0,1977.0,1922.5,6059.0
436,5.0,4.5,3140.0,1234067.0,2003.0,16655.66,6059.0
437,2.0,1.0,1083.0,401600.0,1941.0,5544.77,6037.0
438,2.0,2.0,1249.0,759474.0,1941.0,9165.75,6037.0
439,4.0,3.0,2792.0,213279.0,1957.0,2447.94,6037.0
440,3.0,3.0,1681.0,1030356.0,1950.0,12357.36,6037.0
441,4.0,3.0,3049.0,1207030.0,1968.0,13277.33,6037.0
442,4.0,2.0,1792.0,585000.0,1956.0,6733.74,6059.0
443,4.0,2.5,3425.0,801085.0,1990.0,9173.84,6059.0
444,3.0,2.0,1448.0,402340.0,1926.0,4763.3,6037.0
445,4.0,2.0,1541.0,76374.0,1956.0,985.67,6037.0
446,4.0,2.0,1687.0,352743.0,1953.0,3981.83,6037.0
447,3.0,1.0,1318.0,171363.0,1950.0,2262.66,6059.0
448,7.0,3.0,2811.0,186669.0,1946.0,2790.14,6037.0
449,5.0,3.0,3073.0,127734.0,1936.0,2042.57,6037.0
450,3.0,1.0,1213.0,313486.0,1951.0,3846.16,6037.0
451,2.0,2.0,1195.0,501488.0,1963.0,5487.86,6059.0
452,2.0,2.0,1369.0,195804.0,1965.0,2551.74,6059.0
453,4.0,3.0,3121.0,303370.0,1986.0,3848.58,6037.0
454,6.0,5.0,5238.0,3147357.0,1925.0,38166.08,6037.0
455,5.0,3.0,2196.0,835600.0,1966.0,9193.83,6037.0
456,3.0,4.0,3085.0,401037.0,1922.0,5003.58,6037.0
457,4.0,4.5,6390.0,2970000.0,2006.0,42324.6,6059.0
458,4.0,3.0,2538.0,657712.0,1965.0,8040.33,6037.0
459,3.0,2.0,1244.0,156270.0,1964.0,2136.92,6111.0
460,4.0,2.0,2154.0,515604.0,1952.0,6372.26,6037.0
461,3.0,3.5,3616.0,858676.0,1991.0,9596.54,6059.0
462,5.0,4.0,3329.0,991188.0,2000.0,10048.84,6059.0
463,3.0,2.0,1416.0,910000.0,1913.0,10441.99,6037.0
464,3.0,2.0,1442.0,105147.0,1925.0,1331.83,6037.0
465,3.0,2.5,3346.0,1103597.0,1977.0,12491.12,6059.0
466,1.0,1.0,520.0,32640.0,1922.0,509.53,6037.0
467,3.0,1.5,1602.0,206430.0,1972.0,2406.8,6059.0
468,2.0,1.0,1092.0,309172.0,1920.0,3791.22,6037.0
469,4.0,5.0,5052.0,3188807.0,2009.0,33044.74,6059.0
470,3.0,2.0,1775.0,504303.0,1961.0,6198.33,6037.0
471,4.0,2.0,1259.0,251385.0,1972.0,4958.89,6037.0
472,3.0,2.0,1418.0,1144000.0,1922.0,13736.57,6037.0
473,4.0,2.5,2792.0,1246721.0,1978.0,12864.68,6059.0
474,4.0,3.0,3281.0,862354.0,1984.0,8745.12,6059.0
475,3.0,3.0,3406.0,2300000.0,2008.0,27631.51,6037.0
476,3.0,2.0,1768.0,626000.0,1978.0,16498.05,6037.0
477,4.0,2.0,2036.0,373432.0,1961.0,4777.5,6037.0
478,2.0,2.0,1376.0,70781.0,1937.0,901.14,6037.0
479,5.0,3.0,2005.0,352241.0,1983.0,4372.5,6037.0
480,3.0,2.0,2031.0,497548.0,1937.0,6157.15,6037.0
481,4.0,3.0,2910.0,916347.0,1999.0,10236.96,6059.0
482,3.0,2.0,1382.0,297148.0,1924.0,4845.9,6037.0
483,3.0,2.0,2898.0,330723.0,1943.0,4031.07,6037.0
484,4.0,2.0,1681.0,545202.0,1964.0,6199.9,6059.0
485,2.0,1.0,906.0,23143.0,1948.0,304.55,6037.0
486,4.0,4.5,3991.0,6689970.0,1998.0,70562.48,6059.0
487,3.0,2.5,1818.0,302538.0,1993.0,4870.26,6059.0
488,3.0,3.0,1988.0,516870.0,1993.0,6486.46,6037.0
489,3.0,3.0,1299.0,371363.0,1989.0,5092.6,6059.0
490,2.0,1.0,1063.0,168381.0,1953.0,2108.6,6037.0
491,2.0,2.0,1428.0,472947.0,1976.0,4733.76,6059.0
492,4.0,3.0,4428.0,3096141.0,1917.0,32769.62,6059.0
493,3.0,3.0,1868.0,419107.0,1949.0,5078.3,6037.0
494,3.0,2.0,1647.0,410000.0,1953.0,4662.96,6111.0
495,2.0,2.0,982.0,548235.0,1929.0,6285.14,6059.0
496,3.0,3.0,1412.0,429718.0,1949.0,5258.37,6037.0
497,3.0,2.0,1048.0,68229.0,1959.0,886.72,6111.0
498,2.0,1.0,560.0,49719.0,1924.0,720.4,6037.0
499,3.0,1.0,1370.0,128912.0,1955.0,1812.01,6037.0
500,3.0,2.0,1567.0,598301.0,1955.0,6751.66,6059.0
501,5.0,3.0,2612.0,120433.0,1970.0,1580.06,6059.0
502,3.0,2.0,1685.0,499305.0,1959.0,6111.5,6037.0
503,3.0,2.0,1256.0,77826.0,1952.0,1126.38,6037.0
504,4.0,2.0,1472.0,173237.0,1962.0,2291.12,6037.0
505,5.0,2.5,2295.0,451873.0,1962.0,4821.84,6111.0
506,4.0,3.5,3046.0,671379.0,2001.0,8246.02,6111.0
507,2.0,1.0,900.0,186636.0,1928.0,2400.63,6037.0
508,4.0,3.0,2206.0,107664.0,1959.0,1149.26,6111.0
509,3.0,2.5,2458.0,555015.0,1975.0,5760.1,6059.0
510,4.0,2.0,3459.0,368901.0,1910.0,292.19,6037.0
511,2.0,1.0,672.0,411176.0,1929.0,5072.05,6037.0
512,5.0,2.0,2331.0,190728.0,1925.0,2423.69,6037.0
513,4.0,2.0,1381.0,403000.0,1969.0,4676.76,6111.0
514,3.0,2.0,1032.0,384280.0,1953.0,4724.02,6037.0
515,3.0,3.0,1888.0,240481.0,1954.0,3029.32,6037.0
516,2.0,2.0,2035.0,670598.0,1948.0,8180.72,6037.0
517,3.0,1.0,954.0,256239.0,1952.0,3178.6,6037.0
518,5.0,3.0,2156.0,1850000.0,1949.0,21231.59,6037.0
519,3.0,3.0,2054.0,835675.0,1937.0,10138.85,6037.0
520,4.0,3.0,2448.0,612107.0,2001.0,8427.38,6059.0
521,4.0,4.0,3685.0,810367.0,1989.0,8633.5,6111.0
522,4.0,2.0,1472.0,198300.0,1970.0,2491.23,6037.0
523,3.0,2.5,2095.0,454405.0,1989.0,5979.88,6111.0
524,4.0,2.0,1383.0,420354.0,1961.0,5055.89,6037.0
525,2.0,1.0,862.0,261448.0,1950.0,3260.88,6037.0
526,2.0,1.0,980.0,138240.0,1961.0,1766.16,6037.0
527,2.0,2.0,2104.0,418277.0,2002.0,5600.48,6059.0
528,2.0,1.0,885.0,233923.0,1955.0,3296.16,6037.0
529,3.0,2.0,1913.0,161643.0,1990.0,2069.74,6037.0
530,5.0,3.0,2129.0,598997.0,1965.0,6190.66,6059.0
531,4.0,2.0,1339.0,264919.0,1925.0,2977.2,6037.0
532,3.0,3.0,1299.0,565000.0,1986.0,7729.14,6059.0
533,3.0,2.0,1237.0,343474.0,1953.0,2724.46,6037.0
534,3.0,2.0,1293.0,452517.0,1953.0,5396.86,6059.0
535,3.0,2.0,1813.0,913725.0,1949.0,11062.65,6037.0
536,4.0,2.0,2018.0,144045.0,1976.0,1945.76,6037.0
537,3.0,2.0,1546.0,269784.0,1976.0,2748.74,6059.0
538,3.0,2.0,1695.0,542833.0,1970.0,6447.48,6111.0
539,2.0,2.0,979.0,259739.0,1950.0,3580.14,6037.0
540,2.0,1.0,848.0,305734.0,1948.0,3770.8,6037.0
541,3.0,2.0,1823.0,666780.0,1959.0,7039.46,6111.0
542,4.0,2.0,1420.0,59118.0,1945.0,1390.46,6037.0
543,2.0,1.0,1146.0,530518.0,1922.0,6460.36,6037.0
544,3.0,1.0,972.0,297619.0,1950.0,3863.36,6037.0
545,3.0,2.0,1603.0,351733.0,1947.0,4563.71,6037.0
546,3.0,2.0,1740.0,724873.0,1948.0,9539.29,6037.0
547,3.0,3.0,1565.0,486698.0,1988.0,6515.24,6037.0
548,3.0,2.0,2143.0,254873.0,1971.0,3478.6,6037.0
549,4.0,2.0,1670.0,435068.0,1951.0,5434.02,6037.0
550,2.0,2.0,1786.0,810425.0,1960.0,9732.12,6037.0
551,4.0,3.0,2315.0,678000.0,1968.0,7004.68,6059.0
552,4.0,2.5,1752.0,470782.0,1987.0,6349.7,6059.0
553,3.0,2.0,1305.0,205671.0,1963.0,2709.7,6037.0
554,3.0,2.0,1300.0,73267.0,1954.0,1201.4,6037.0
555,4.0,2.0,1645.0,229703.0,1962.0,3787.5,6037.0
556,4.0,3.0,3420.0,290632.0,1966.0,4807.79,6037.0
557,3.0,4.0,1608.0,1045888.0,1922.0,12772.92,6037.0
558,3.0,3.0,2860.0,169163.0,1937.0,2171.03,6037.0
559,4.0,2.0,1639.0,575293.0,1960.0,6696.88,6037.0
560,4.0,3.0,2471.0,1069568.0,1928.0,12910.67,6037.0
561,4.0,2.0,1826.0,959000.0,1959.0,10912.53,6037.0
562,3.0,3.0,2280.0,147654.0,1952.0,1858.37,6037.0
563,4.0,3.0,2255.0,232897.0,1953.0,3024.41,6037.0
564,3.0,1.0,1319.0,68715.0,1936.0,788.56,6037.0
565,4.0,2.5,1997.0,352635.0,1974.0,4164.68,6111.0
566,2.0,2.5,1301.0,313889.0,1987.0,3893.62,6111.0
567,4.0,2.0,1548.0,99279.0,1976.0,1439.2,6111.0
568,4.0,2.0,1719.0,558386.0,1970.0,6363.12,6111.0
569,3.0,2.0,1598.0,1231630.0,1927.0,14875.21,6037.0
570,3.0,2.0,1500.0,964487.0,1955.0,11497.48,6037.0
571,3.0,2.0,1274.0,73058.0,1959.0,1084.41,6037.0
572,3.0,2.0,1638.0,113030.0,1957.0,380.39,6037.0
573,4.0,2.5,2659.0,556661.0,1980.0,6458.4,6111.0
574,5.0,5.0,4561.0,1135899.0,1999.0,12597.76,6037.0
575,3.0,1.0,1473.0,566750.0,1953.0,6893.95,6037.0
576,2.0,2.0,1958.0,414350.0,1946.0,5103.33,6037.0
577,2.0,1.0,1176.0,39307.0,1941.0,594.7,6037.0
578,4.0,4.0,3736.0,322576.0,1949.0,4063.76,6037.0
579,4.0,5.0,4226.0,2200000.0,1980.0,26546.73,6037.0
580,3.0,1.0,1034.0,178838.0,1951.0,2787.22,6037.0
581,3.0,3.0,2220.0,225746.0,1978.0,2851.71,6037.0
582,3.0,4.0,2268.0,1687919.0,1937.0,20436.93,6037.0
583,2.0,2.0,1533.0,87557.0,1963.0,1229.29,6037.0
584,3.0,2.0,1470.0,182691.0,1958.0,2506.91,6037.0
585,3.0,2.0,1540.0,63380.0,1953.0,1104.7,6037.0
586,3.0,2.0,1572.0,227863.0,1924.0,2770.35,6037.0
587,4.0,4.0,2961.0,546265.0,1963.0,6071.89,6037.0
588,3.0,1.0,1120.0,65144.0,1928.0,869.04,6037.0
589,3.0,2.0,1737.0,1904769.0,1942.0,22203.64,6037.0
590,0.0,5.0,5782.0,4626995.0,2006.0,55672.19,6037.0
591,2.0,3.0,3678.0,1561352.0,1932.0,18874.28,6037.0
592,2.0,1.0,928.0,277389.0,1930.0,3450.49,6037.0
593,3.0,2.0,1152.0,310022.0,1939.0,3832.5,6037.0
594,3.0,1.0,1026.0,247572.0,1960.0,3103.57,6037.0
595,3.0,2.0,1099.0,439000.0,1962.0,5165.38,6111.0
596,3.0,2.0,2037.0,432000.0,1910.0,5279.63,6037.0
597,4.0,3.0,2523.0,2144041.0,1937.0,24964.55,6037.0
598,3.0,2.0,1187.0,379000.0,1956.0,4736.51,6037.0
599,2.0,1.0,1293.0,52342.0,1950.0,1197.09,6037.0
600,1.0,1.0,745.0,192000.0,1942.0,1359.4,6037.0
601,3.0,1.0,936.0,464000.0,1952.0,5439.95,6037.0
602,2.0,1.0,1300.0,126954.0,1928.0,1591.34,6037.0
603,4.0,2.5,2533.0,599720.0,1981.0,6571.04,6111.0
604,3.0,2.0,1202.0,403336.0,1959.0,4839.56,6037.0
605,5.0,3.0,6339.0,3908712.0,1917.0,47185.3,6037.0
606,3.0,1.0,912.0,114201.0,1955.0,1660.93,6037.0
607,4.0,3.0,3014.0,861313.0,1986.0,10560.39,6037.0
608,3.0,1.0,1040.0,116353.0,1960.0,1642.75,6037.0
609,4.0,2.0,1300.0,296369.0,1958.0,3674.24,6037.0
610,3.0,4.0,3740.0,1985117.0,2011.0,22945.08,6037.0
611,1.0,2.0,1524.0,689674.0,1924.0,7586.92,6037.0
612,4.0,2.0,1236.0,79584.0,1952.0,1094.25,6037.0
613,3.0,2.0,2336.0,678000.0,1972.0,7820.5,6037.0
614,3.0,2.0,1268.0,348096.0,1954.0,4259.05,6037.0
615,2.0,1.0,852.0,298819.0,1948.0,3402.48,6037.0
616,2.0,1.0,1228.0,643551.0,1931.0,9267.35,6037.0
617,2.0,2.0,1498.0,477322.0,1947.0,5291.95,6037.0
618,3.0,1.0,948.0,224273.0,1947.0,2700.53,6037.0
619,4.0,2.0,1288.0,426363.0,1963.0,5047.8,6037.0
620,2.0,2.0,1110.0,320531.0,1912.0,3687.75,6037.0
621,4.0,2.0,1718.0,69228.0,1965.0,1005.38,6059.0
622,3.0,1.0,1465.0,432037.0,1926.0,4715.32,6037.0
623,2.0,1.0,1129.0,859493.0,1937.0,10227.94,6037.0
624,3.0,2.0,1610.0,133765.0,1948.0,1734.31,6037.0
625,4.0,2.0,1240.0,515000.0,1943.0,6224.3,6037.0
626,2.0,1.0,969.0,261096.0,1949.0,3514.78,6037.0
627,2.0,2.0,1192.0,376000.0,1947.0,4574.76,6037.0
628,4.0,3.0,1570.0,218497.0,1947.0,3034.55,6037.0
629,4.0,3.0,4287.0,1119769.0,1980.0,13379.04,6037.0
630,2.0,1.0,896.0,330856.0,1947.0,3592.21,6037.0
631,2.0,2.0,1140.0,771589.0,1923.0,8450.67,6037.0
632,3.0,1.0,999.0,48821.0,1953.0,1082.04,6037.0
633,2.0,1.0,1046.0,389492.0,1926.0,4727.89,6037.0
634,3.0,3.0,2065.0,724000.0,1985.0,8878.34,6037.0
635,4.0,2.5,2186.0,683000.0,1986.0,7583.44,6111.0
636,3.0,2.0,1796.0,249518.0,1938.0,3163.57,6037.0
637,4.0,3.0,2694.0,315132.0,1986.0,3594.3,6111.0
638,2.0,2.0,1855.0,769000.0,1947.0,8456.49,6037.0
639,3.0,1.0,1513.0,385686.0,1950.0,4758.23,6037.0
640,3.0,2.0,1674.0,685000.0,1949.0,8198.99,6037.0
641,3.0,4.0,3029.0,227160.0,1961.0,3021.45,6037.0
642,3.0,3.0,1737.0,435017.0,1944.0,5309.81,6037.0
643,3.0,1.0,1045.0,337219.0,1951.0,4090.9,6037.0
644,3.0,2.0,1537.0,420361.0,1973.0,4616.22,6059.0
645,3.0,2.5,2211.0,881000.0,1985.0,9213.44,6059.0
646,4.0,3.0,2096.0,536606.0,1971.0,5979.24,6059.0
647,2.0,1.0,850.0,249593.0,1927.0,3139.51,6037.0
648,3.0,2.5,3512.0,1387689.0,1998.0,14911.86,6059.0
649,3.0,2.0,1034.0,421533.0,1950.0,5085.93,6037.0
650,3.0,3.0,2160.0,104291.0,1960.0,1399.99,6037.0
651,2.0,1.0,750.0,58354.0,1949.0,884.73,6037.0
652,3.0,2.0,1986.0,309650.0,1986.0,4546.29,6037.0
653,4.0,3.0,2455.0,699828.0,2004.0,9476.66,6037.0
654,2.0,1.0,868.0,62901.0,1940.0,1115.34,6037.0
655,2.0,2.5,1132.0,127253.0,1973.0,1759.36,6059.0
656,3.0,2.0,1443.0,134913.0,1991.0,3470.31,6037.0
657,2.0,1.0,1459.0,67473.0,1949.0,1179.05,6037.0
658,3.0,2.0,1320.0,677171.0,1970.0,7550.66,6059.0
659,3.0,1.0,1102.0,600000.0,1954.0,7146.99,6037.0
660,3.0,5.0,4126.0,1877924.0,2003.0,22775.62,6059.0
661,4.0,3.0,2951.0,662924.0,1986.0,7810.53,6037.0
662,4.0,2.0,1795.0,65437.0,1955.0,725.9,6111.0
663,4.0,3.0,2572.0,757582.0,1995.0,8969.66,6059.0
664,4.0,3.0,2753.0,897094.0,1998.0,9725.08,6059.0
665,3.0,2.0,1299.0,119404.0,1957.0,2305.93,6037.0
666,3.0,2.0,1535.0,263355.0,1961.0,4233.11,6037.0
667,3.0,2.0,1104.0,65154.0,1957.0,1589.0,6037.0
668,2.0,3.0,1859.0,458456.0,1952.0,5480.41,6037.0
669,3.0,2.5,1970.0,369972.0,1970.0,4573.7,6059.0
670,5.0,4.5,3541.0,1104958.0,2000.0,11101.48,6059.0
671,3.0,2.0,1316.0,205123.0,1923.0,2627.48,6037.0
672,3.0,2.0,1316.0,205123.0,1923.0,2627.48,6037.0
673,3.0,2.0,1648.0,114918.0,1968.0,1612.22,6059.0
674,3.0,2.0,1146.0,280072.0,1924.0,3411.92,6037.0
675,3.0,2.0,1373.0,64557.0,1957.0,1060.34,6059.0
676,3.0,1.5,1381.0,298006.0,1962.0,3542.52,6059.0
677,2.0,1.0,676.0,35481.0,1928.0,1016.54,6037.0
678,2.0,1.0,754.0,769053.0,1938.0,10319.56,6037.0
679,2.0,2.0,1320.0,130843.0,1983.0,2420.64,6037.0
680,4.0,3.0,1557.0,644683.0,1948.0,7829.22,6037.0
681,4.0,2.5,2278.0,294278.0,1966.0,3750.82,6059.0
682,4.0,2.5,1457.0,588845.0,1963.0,6431.36,6059.0
683,5.0,2.0,1132.0,42209.0,1920.0,1499.6,6059.0
684,3.0,2.0,1007.0,168210.0,1985.0,2352.56,6059.0
685,3.0,2.0,1143.0,108559.0,1977.0,1544.18,6037.0
686,4.0,2.0,2102.0,245484.0,1963.0,3155.32,6059.0
687,4.0,3.0,2013.0,270697.0,1958.0,3350.46,6059.0
688,4.0,2.0,1202.0,301868.0,1955.0,3714.54,6059.0
689,4.0,2.0,1400.0,438377.0,1955.0,5168.34,6059.0
690,4.0,4.0,3012.0,638500.0,1994.0,8630.46,6037.0
691,5.0,4.5,4122.0,241219.0,1974.0,2968.08,6059.0
692,4.0,4.0,3159.0,659633.0,2013.0,13532.85,6037.0
693,3.0,4.0,2728.0,411793.0,1951.0,5000.3,6037.0
694,3.0,3.0,2051.0,219846.0,1985.0,3410.85,6037.0
695,1.0,1.0,1088.0,217558.0,1924.0,3967.39,6037.0
696,4.0,3.0,2574.0,734075.0,1985.0,7692.44,6059.0
697,2.0,1.0,1235.0,451444.0,1953.0,4748.36,6059.0
698,2.0,1.0,665.0,288517.0,1947.0,3041.42,6059.0
699,3.0,2.0,1749.0,63945.0,1962.0,1033.18,6059.0
700,4.0,2.0,1282.0,51089.0,1960.0,827.52,6059.0
701,4.0,3.0,2378.0,729000.0,1966.0,8915.75,6037.0
702,4.0,2.0,2037.0,268300.0,1997.0,3979.27,6037.0
703,4.0,3.0,2420.0,522853.0,2004.0,6824.12,6037.0
704,2.0,2.0,1505.0,470779.0,1948.0,6361.04,6037.0
705,3.0,2.0,1327.0,152222.0,1990.0,2693.43,6037.0
706,1.0,1.0,830.0,390085.0,1923.0,4642.91,6037.0
707,5.0,3.0,3456.0,647744.0,1999.0,6687.34,6059.0
708,4.0,2.0,2074.0,574000.0,1958.0,7047.15,6037.0
709,2.0,1.0,1118.0,371362.0,1958.0,4598.71,6037.0
710,5.0,3.0,2882.0,491488.0,1994.0,6171.04,6059.0
711,4.0,4.5,3912.0,2847720.0,2004.0,34986.1,6059.0
712,2.0,3.0,1586.0,522153.0,1989.0,6127.28,6059.0
713,4.0,2.0,1356.0,69381.0,1963.0,1283.14,6059.0
714,3.0,2.0,1068.0,54768.0,1960.0,869.36,6059.0
715,2.0,1.0,994.0,136296.0,,2603.48,6037.0
716,2.0,2.0,1712.0,79475.0,1950.0,1168.02,6037.0
717,4.0,2.0,1574.0,153835.0,1972.0,2615.26,6037.0
718,3.0,2.0,1470.0,606000.0,1960.0,7393.11,6037.0
719,3.0,2.0,1580.0,69329.0,1961.0,966.86,6037.0
720,4.0,4.0,3619.0,236355.0,1954.0,3046.79,6037.0
721,3.0,2.0,1225.0,84251.0,1987.0,1862.1,6037.0
722,3.0,2.0,1838.0,654241.0,2008.0,7299.27,6037.0
723,4.0,1.0,1127.0,245335.0,1949.0,3180.95,6037.0
724,3.0,3.0,1836.0,470000.0,1997.0,6331.32,6037.0
725,4.0,3.0,2721.0,108652.0,1965.0,1396.28,6059.0
726,3.0,3.0,3211.0,857319.0,1990.0,9206.02,6059.0
727,3.0,2.0,1214.0,364081.0,1957.0,4341.88,6059.0
728,3.0,2.0,1349.0,427736.0,1956.0,5248.4,6037.0
729,3.0,1.0,1179.0,294402.0,1953.0,3369.74,6111.0
730,4.0,2.0,1871.0,221681.0,1994.0,4364.43,6037.0
731,4.0,3.0,1984.0,66432.0,1961.0,939.15,6037.0
732,3.0,2.0,1688.0,76506.0,1960.0,1099.26,6059.0
733,4.0,2.0,1260.0,476345.0,1971.0,5267.14,6059.0
734,2.0,3.0,1631.0,496427.0,1974.0,5848.38,6059.0
735,4.0,2.5,1802.0,68006.0,1968.0,1014.48,6059.0
736,3.0,2.5,2213.0,709254.0,1989.0,8987.52,6111.0
737,3.0,2.0,1802.0,226862.0,1964.0,3448.35,6037.0
738,4.0,2.0,1475.0,464984.0,1955.0,5383.32,6059.0
739,4.0,3.0,2568.0,1023902.0,1941.0,12498.89,6037.0
740,4.0,3.0,2366.0,470655.0,2002.0,6312.55,6037.0
741,3.0,1.5,1800.0,218526.0,1963.0,3021.54,6059.0
742,2.0,2.0,1507.0,441013.0,1946.0,5647.82,6111.0
743,4.0,3.0,1913.0,276000.0,1999.0,4917.77,6037.0
744,5.0,3.0,2748.0,467964.0,1999.0,6592.17,6037.0
745,1.0,2.0,1244.0,421328.0,1967.0,5000.9,6059.0
746,2.0,2.5,1986.0,516444.0,1961.0,6195.62,6059.0
747,4.0,5.0,4613.0,5177775.0,2010.0,54691.08,6059.0
748,4.0,2.0,1003.0,92517.0,1910.0,1613.14,6037.0
749,5.0,3.0,3765.0,223704.0,1965.0,2693.8,6059.0
750,3.0,3.0,3644.0,963068.0,1947.0,11768.66,6037.0
751,4.0,3.0,2550.0,101945.0,1974.0,1360.05,6037.0
752,2.0,1.0,1084.0,33915.0,1921.0,508.44,6037.0
753,3.0,2.0,1197.0,223649.0,2007.0,3179.21,6037.0
754,4.0,2.0,1570.0,436894.0,1960.0,4606.3,6111.0
755,5.0,3.0,2364.0,586162.0,2002.0,6771.46,6059.0
756,3.0,1.0,1142.0,83285.0,1947.0,1484.55,6037.0
757,2.0,1.0,720.0,240000.0,1947.0,3152.39,6037.0
758,4.0,4.0,3096.0,517960.0,1995.0,8512.37,6037.0
759,3.0,2.0,1888.0,265500.0,2005.0,3120.33,6037.0
760,1.0,1.0,976.0,368553.0,2007.0,4476.65,6037.0
761,3.0,2.0,1764.0,262252.0,1964.0,3361.61,6037.0
762,5.0,4.0,3500.0,1949280.0,1979.0,21596.32,6037.0
763,3.0,2.0,1157.0,91371.0,1994.0,2528.92,6037.0
764,4.0,2.5,1770.0,494111.0,1998.0,6027.22,6059.0
765,3.0,1.0,1648.0,27699.0,1925.0,635.74,6037.0
766,3.0,1.0,687.0,108222.0,1912.0,1538.55,6037.0
767,3.0,2.5,1438.0,390871.0,1964.0,4594.86,6059.0
768,4.0,3.0,1840.0,659911.0,1970.0,14618.17,6037.0
769,5.0,3.0,3032.0,529762.0,2003.0,6626.92,6111.0
770,5.0,3.0,3032.0,508439.0,2002.0,6290.44,6111.0
771,3.0,2.0,1248.0,495000.0,1961.0,6142.95,6037.0
772,4.0,2.0,1192.0,228268.0,1954.0,2851.59,6037.0
773,5.0,4.0,3322.0,1472112.0,1969.0,18005.81,6037.0
774,2.0,3.0,1714.0,542519.0,1950.0,6580.35,6037.0
775,4.0,2.0,2184.0,227834.0,1957.0,2929.41,6037.0
776,3.0,1.0,912.0,75402.0,1960.0,1505.42,6037.0
777,3.0,2.0,1528.0,438030.0,1957.0,5322.17,6037.0
778,3.0,2.0,931.0,350931.0,1961.0,4509.51,6037.0
779,2.0,3.0,1586.0,258295.0,1989.0,3297.92,6059.0
780,2.0,1.0,1428.0,32672.0,1930.0,845.73,6037.0
781,5.0,3.0,2581.0,194324.0,1969.0,2406.9,6059.0
782,4.0,2.5,2356.0,388507.0,1973.0,4464.2,6059.0
783,2.0,1.0,1551.0,231917.0,1941.0,2917.09,6037.0
784,3.0,3.0,1910.0,950683.0,1969.0,10813.8,6037.0
785,4.0,2.0,2050.0,431693.0,1963.0,4640.9,6111.0
786,5.0,3.0,2472.0,883523.0,1955.0,10072.8,6037.0
787,5.0,3.0,2509.0,481409.0,2005.0,6425.29,6037.0
788,3.0,2.0,1356.0,1260562.0,1924.0,15225.37,6037.0
789,3.0,2.0,1609.0,238020.0,1994.0,3754.16,6037.0
790,3.0,3.0,3065.0,233778.0,1957.0,3010.05,6037.0
791,4.0,2.0,1799.0,629000.0,1972.0,7367.68,6059.0
792,2.0,1.0,1277.0,1768147.0,1921.0,19561.22,6037.0
793,1.0,1.0,1219.0,85907.0,1939.0,1191.66,6037.0
794,4.0,4.5,3162.0,893126.0,1991.0,10392.12,6059.0
